Varco,Data,Passaggi_24h
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/19/2015,43621
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/20/2015,44815
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/21/2015,46193
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/22/2015,45045
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/23/2015,46505
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/24/2015,45306
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/25/2015,40038
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/26/2015,43291
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/27/2015,42054
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/28/2015,41124
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/29/2015,41292
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/30/2015,40452
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,10/31/2015,43422
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/01/2015,38384
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/02/2015,41550
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/03/2015,41229
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/04/2015,41768
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/05/2015,43218
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/06/2015,45514
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/07/2015,43936
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/08/2015,29114
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/09/2015,41740
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/10/2015,28663
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/11/2015,37126
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/12/2015,34953
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/13/2015,38862
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/14/2015,37038
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/15/2015,33048
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/16/2015,38883
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/17/2015,38062
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/18/2015,40856
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/19/2015,44409
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/20/2015,44862
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/21/2015,41897
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/22/2015,37724
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/23/2015,40859
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/24/2015,41732
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/25/2015,43728
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/26/2015,43444
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/27/2015,44129
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/28/2015,42971
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/29/2015,36475
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,11/30/2015,41597
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/01/2015,42490
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/02/2015,31307
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/03/2015,22625
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/04/2015,30295
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/05/2015,39544
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/06/2015,32718
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/07/2015,37180
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/08/2015,24616
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/09/2015,29972
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/10/2015,33882
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/11/2015,33749
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/12/2015,42922
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/13/2015,37506
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/14/2015,42699
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/15/2015,43681
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/16/2015,43376
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/17/2015,41495
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/18/2015,38906
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/19/2015,38044
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/20/2015,39182
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/21/2015,41546
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/22/2015,44653
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/23/2015,44343
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/24/2015,36254
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/25/2015,29492
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/26/2015,21631
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/27/2015,16227
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/28/2015,19835
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/29/2015,32085
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/30/2015,32144
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,12/31/2015,29660
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/01/2016,20050
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/02/2016,26208
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/03/2016,27645
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/04/2016,34052
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/05/2016,36775
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/06/2016,30526
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/07/2016,36363
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/08/2016,41389
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/09/2016,37351
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/10/2016,31600
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/11/2016,39226
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/12/2016,34609
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/13/2016,42303
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/14/2016,42827
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/15/2016,42509
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/16/2016,41740
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/17/2016,34230
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/18/2016,41206
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/19/2016,41526
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/20/2016,42859
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/21/2016,43178
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/22/2016,39799
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/23/2016,41041
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/24/2016,36223
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/25/2016,35925
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/26/2016,40716
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/27/2016,43376
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/28/2016,43645
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/29/2016,43918
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/30/2016,40592
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,01/31/2016,35310
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/01/2016,40530
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/02/2016,36212
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/03/2016,41208
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/04/2016,42635
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/05/2016,43211
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/06/2016,40912
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/07/2016,32105
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/08/2016,41892
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/09/2016,39566
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/10/2016,42525
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/11/2016,43825
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/12/2016,41714
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/13/2016,38290
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/14/2016,35235
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/15/2016,42206
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/16/2016,40310
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/17/2016,41135
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/18/2016,43651
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/19/2016,42243
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/20/2016,33257
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/21/2016,34101
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/22/2016,41494
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/23/2016,40930
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/24/2016,43300
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/25/2016,43725
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/26/2016,44630
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/27/2016,40439
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/28/2016,32006
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,02/29/2016,40409
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/01/2016,37413
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/02/2016,38909
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/03/2016,42520
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/04/2016,43801
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/05/2016,38262
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/06/2016,35018
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/07/2016,37027
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/08/2016,42962
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/09/2016,44058
S.P. ex S.S. 35 MILANO-MEDA al Km 134+046 Dir. MEDA,03/10/2016,43844
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/01/2015,15070
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/02/2015,15263
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/03/2015,13279
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/04/2015,470
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/05/2015,7328
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/06/2015,14780
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/07/2015,15146
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/08/2015,14989
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/09/2015,15721
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/10/2015,13882
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/11/2015,11945
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/12/2015,14689
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/13/2015,14840
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/14/2015,14851
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/15/2015,14881
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/16/2015,15693
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/17/2015,14060
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/18/2015,583
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/19/2015,0
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/20/2015,4410
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/21/2015,14631
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/22/2015,15281
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/23/2015,15619
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/24/2015,14027
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/25/2015,12504
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/26/2015,13182
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/27/2015,14361
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/28/2015,14972
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/29/2015,15160
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/30/2015,14391
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,10/31/2015,13687
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/01/2015,11914
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/02/2015,14519
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/03/2015,14721
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/04/2015,14719
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/05/2015,15145
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/06/2015,15474
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/07/2015,13688
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/08/2015,11534
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/09/2015,14424
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/10/2015,14754
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/11/2015,14964
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/12/2015,13944
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/13/2015,15474
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/14/2015,12896
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/15/2015,11377
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/16/2015,14347
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/17/2015,14534
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/18/2015,14779
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/19/2015,14783
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/20/2015,15271
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/21/2015,13401
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/22/2015,411
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/23/2015,13978
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/24/2015,14690
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/25/2015,14909
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/26/2015,14873
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/27/2015,15283
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/28/2015,13665
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/29/2015,11545
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,11/30/2015,14339
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/01/2015,14476
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/02/2015,14299
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/03/2015,14017
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/04/2015,14511
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/05/2015,12563
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/06/2015,9869
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/07/2015,12004
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/08/2015,10081
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/09/2015,14857
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/10/2015,14472
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/11/2015,15474
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/12/2015,13554
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/13/2015,11971
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/14/2015,15285
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/15/2015,15015
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/16/2015,15662
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/17/2015,16030
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/18/2015,16185
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/19/2015,13838
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/20/2015,12668
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/21/2015,15658
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/22/2015,16190
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/23/2015,16095
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/24/2015,12458
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/25/2015,8781
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/26/2015,7753
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/27/2015,9393
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/28/2015,10743
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/29/2015,10993
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/30/2015,11711
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,12/31/2015,10087
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/01/2016,5835
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/02/2016,8612
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/03/2016,8127
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/04/2016,11083
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/05/2016,12441
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/06/2016,9292
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/07/2016,13033
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/08/2016,13823
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/09/2016,11613
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/10/2016,10155
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/11/2016,13731
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/12/2016,13120
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/13/2016,14277
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/14/2016,14257
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/15/2016,15012
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/16/2016,12914
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/17/2016,10664
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/18/2016,14144
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/19/2016,14379
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/20/2016,14426
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/21/2016,14631
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/22/2016,14911
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/23/2016,12393
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/24/2016,10877
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/25/2016,14040
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/26/2016,14315
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/27/2016,14562
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/28/2016,14562
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/29/2016,15135
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/30/2016,12434
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,01/31/2016,11087
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/01/2016,13833
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/02/2016,9396
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/03/2016,14307
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/04/2016,14713
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/05/2016,15179
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/06/2016,12531
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/07/2016,9872
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/08/2016,14272
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/09/2016,14562
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/10/2016,14784
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/11/2016,14662
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/12/2016,14628
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/13/2016,12361
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/14/2016,10524
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/15/2016,14197
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/16/2016,14148
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/17/2016,14329
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/18/2016,14912
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/19/2016,15121
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/20/2016,13109
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/21/2016,11305
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/22/2016,14494
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/23/2016,14706
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/24/2016,14517
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/25/2016,15135
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/26/2016,15180
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/27/2016,12414
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/28/2016,10011
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,02/29/2016,14213
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/01/2016,13586
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/02/2016,14834
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/03/2016,14816
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/04/2016,15171
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/05/2016,12079
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/06/2016,10929
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/07/2016,14676
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/08/2016,14836
S.P. ex S.S. 415 Paullese al Km 7+051 Dir. Milano,03/09/2016,14829
